,ListedCoID,0
1831,107740,14
1832,104994,9
1833,105082,23
1834,107701,1
1835,107929,26
1836,107622,36
1837,107888,26
1838,107921,6
1839,107519,12
1840,107762,39
1841,107518,2
1842,107868,21
1843,107915,29
1844,107914,48
1845,107916,15
1846,107641,13
1847,107917,9
1848,107524,14
1849,107605,29
1850,107606,4
1851,107927,17
1852,107586,19
1853,107577,37
1854,107578,34
1855,107619,35
1856,107579,15
1857,107636,0
1858,107632,16
1859,107621,41
1860,107631,25
1861,104899,14
1862,107634,15
1863,107644,4
1864,107628,7
1865,107747,8
1866,107648,9
1867,107652,47
1868,107649,34
1869,107698,24
1870,107697,23
1871,10380,7
1872,107667,2
1873,107720,12
1874,107833,33
1875,107653,11
1876,107630,9
1877,107802,28
1878,107668,4
1879,106468,2
1880,107746,21
1881,107611,12
1882,107744,23
1883,108365,14
1884,108077,9
1885,108155,5
1886,10100019,38
1887,10100041,39
1888,10100068,15
1889,10100076,9
1890,10100160,13
1891,10100162,10
1892,10100161,3
1893,10100192,33
1894,10100856,23
1895,10100798,3
1896,104858,18
1897,10100900,2
1898,10100920,29
1899,10101176,54
1900,10106930,4
1901,10106938,4
1902,10102061,12
1903,10106935,33
1904,10106950,22
1905,10106939,21
1906,10102395,17
1907,10106911,8
1908,104686,26
1909,10106940,33
1910,10106942,4
1911,10107086,8
1912,102961,55
1913,10107083,15
1914,104689,41
1915,10106936,25
1916,10132714,6
1917,104685,20
1918,10106919,19
1919,10106932,8
1920,10113810,29
1921,10106908,4
1922,10102328,14
1923,104692,19
1924,10107089,16
1925,10107071,20
1926,10132677,12
1927,10106926,21
1928,10113818,4
1929,10106899,26
1930,105506,22
1931,10107085,17
1932,10113812,1
1933,10106933,27
1934,10132724,39
1935,10101920,27
1936,10102574,33
1937,10133094,23
1938,10106941,8
1939,10107072,7
1940,10132597,8
1941,10106903,8
1942,10107070,15
1943,104677,19
1944,104690,15
1945,10106944,5
1946,10102252,4
1947,10106900,21
1948,10132684,15
1949,10132688,19
1950,10133834,9
1951,10102190,2
1952,10133071,21
1953,10102586,47
1954,10101861,13
1955,10133833,6
1956,10102513,5
1957,10102387,8
1958,10102459,21
1959,10102302,4
1960,10102467,18
1961,10106918,4
1962,10101923,26
1963,10102559,12
1964,10101881,27
1965,10102120,2
1966,10102622,39
1967,10102719,15
1968,10102464,11
1969,10102583,11
1970,10133663,8
1971,10101786,17
1972,10102256,15
1973,10102420,25
1974,10102538,19
1975,10101926,9
1976,10102422,5
1977,10102396,8
1978,10101945,9
1979,10102391,15
1980,10102537,7
1981,10102584,1
1982,10102561,2
1983,10102279,20
1984,10102449,25
1985,10102003,4
1986,104959,2
1987,104817,4
1988,10102663,7
1989,10101998,5
1990,10102619,7
1991,10102247,39
1992,10102571,23
1993,10102505,4
1994,10101905,1
1995,10101936,11
1996,10408703,8
1997,10102508,2
1998,10101911,33
1999,10101877,7
2000,10101852,19
2001,10102414,24
2002,10102697,13
2003,10102296,35
2004,10102047,12
2005,10108318,9
2006,10132723,20
2007,10102535,9
2008,10102211,48
2009,10102502,14
2010,10102250,16
2011,10101910,13
2012,10102624,16
2013,10108352,38
2014,10108890,29
2015,10108837,0
2016,10120567,22
2017,10102503,7
2018,10108552,24
2019,104827,10
2020,10109023,33
2021,10101883,3
2022,10108984,10
2023,10108357,6
2024,10109027,3
2025,10133479,0
2026,10121957,23
2027,10109066,8
2028,10101755,8
2029,10102694,6
2030,10102425,4
2031,10102301,16
2032,10121996,9
2033,10119600,14
2034,10102444,2
2035,10109032,12
2036,10119992,4
2037,10102520,44
2038,10122238,4
2039,10121322,17
2040,105675,12
2041,10133443,4
2042,10108950,13
2043,10119707,3
2044,10120585,12
2045,10101993,4
2046,10138040,10
2047,10108761,25
2048,10121604,0
2049,10114113,23
2050,10119984,8
2051,10121241,30
2052,10133170,30
2053,10108792,9
2054,10120329,6
2055,10119936,7
2056,10289111,5
2057,10134786,10
2058,10133171,9
2059,10120519,9
2060,10133037,23
2061,10122049,0
2062,10121463,18
2063,10120871,17
2064,10119831,0
2065,10119811,5
2066,10121055,0
2067,10102518,21
2068,10121986,1
2069,10121208,9
2070,10132687,8
2071,10121139,29
2072,10122247,13
2073,10107025,17
2074,10123013,15
2075,10122683,7
2076,10123014,10
2077,10123158,1
2078,10133341,9
2079,10134769,9
2080,10122094,8
2081,10134515,26
2082,10134721,7
2083,10120730,25
2084,10133516,3
2085,10133517,4
2086,10106931,50
2087,10119615,6
2088,10120557,4
2089,10121713,21
2090,10134712,17
2091,10134447,1
2092,10101913,16
2093,10134540,3
2094,10314538,3
2095,10120123,16
2096,10134761,11
2097,10134993,8
2098,10134663,2
2099,10121822,9
2100,10134627,15
2101,10134545,33
2102,10137978,4
2103,10136074,6
2104,10134603,9
2105,10138018,6
2106,10138027,7
2107,10108555,28
2108,10143706,16
2109,10134807,32
2110,10133521,9
2111,10139514,8
2112,10133342,16
2113,10101938,4
2114,10137815,10
2115,10140697,5
2116,10145497,4
2117,10139516,9
2118,10108332,26
2119,10139520,45
2120,10140696,12
2121,10134514,7
2122,10146365,11
2123,10147182,3
2124,10147136,3
2125,10133403,26
2126,10138026,31
2127,10102402,16
2128,10147086,32
2129,10147099,6
2130,10147203,21
2131,10143637,1
2132,10102145,4
2133,10407678,1
2134,10147188,8
2135,10122403,15
2136,10140676,3
2137,10139503,17
2138,10147176,2
2139,10133404,2
2140,10147145,3
2141,10147193,8
2142,10261283,7
2143,10314390,18
2144,10147177,3
2145,10139363,11
2146,10139240,2
2147,10147184,6
2148,10258185,9
2149,10147340,7
2150,10190535,11
2151,10147147,5
2152,10147097,17
2153,10138493,21
2154,10147081,29
2155,10145018,26
2156,10147087,2
2157,10139365,16
2158,10258250,0
2159,10255696,9
2160,10172119,2
2161,10102572,3
2162,10136466,7
2163,10258184,1
2164,10233145,1
2165,10150051,19
2166,10207182,0
2167,10146356,35
2168,10258254,18
2169,10134596,2
2170,10130593,28
2171,10258187,8
2172,10402551,9
2173,10261281,6
2174,10258258,17
2175,10261282,10
2176,10147185,5
2177,10147200,3
2178,10371806,7
2179,10208786,3
2180,10314652,10
2181,10309925,17
2182,10210510,15
2183,10147345,21
2184,10405107,8
2185,10272687,14
2186,10101884,21
2187,10289116,12
2188,10314397,14
2189,10272684,0
2190,10293257,1
2191,10149616,10
2192,10326481,12
2193,10368450,14
2194,10136414,27
2195,10314542,9
2196,10145431,1
2197,10314651,9
2198,10108958,3
2199,10258253,11
2200,10258256,12
2201,10122464,23
2202,10119889,9
2203,10314665,19
2204,10314387,19
2205,10376518,2
2206,10367781,6
2207,10258251,32
2208,10370532,7
2209,10376363,22
2210,10145839,16
2211,104887,5
2212,10147199,4
2213,10307268,13
2214,10373897,18
2215,10143710,18
2216,10376841,28
2217,10235625,14
2218,10375854,3
2219,10138859,11
2220,10406425,4
2221,10140698,5
2222,10271274,9
2223,10138070,12
2224,10367899,10
2225,10373820,15
2226,10379514,10
2227,10314543,23
2228,10375273,4
2229,10380929,2
2230,10408199,8
2231,10408202,4
2232,10190525,1
2233,10380962,12
2234,10380975,12
2235,10274073,5
2236,10255694,2
2237,10244884,9
2238,10250924,1
2239,10122034,14
2240,10314540,16
2241,10147620,11
2242,10371808,2
2243,10393385,14
2244,10233165,19
2245,10381134,29
2246,10232194,25
2247,10402112,4
2248,10374438,11
2249,10381027,5
2250,10139142,8
2251,10400298,16
2252,10367975,8
2253,10102373,3
2254,10383608,10
2255,10380963,3
2256,10134939,8
2257,10402949,15
2258,10379805,7
2259,10102370,21
2260,10376974,2
2261,10393398,8
2262,10402115,5
2263,10102582,10
2264,10233169,38
2265,10318568,19
2266,10402554,9
2267,10375523,16
2268,10402631,1
2269,10134869,3
2270,10179325,4
2271,10147330,21
2272,10407131,3
2273,10406306,11
2274,10407846,1
2275,10369725,14
2276,10380967,4
2277,10406307,27
2278,10147080,2
2279,10316193,10
2280,10289112,2
2281,10101984,9
2282,10406012,22
2283,10408108,7
2284,10407135,3
2285,10408148,4
2286,10101934,38
2287,10146258,8
2288,10408151,16
2289,10101833,5
2290,10379671,4
2291,10170008,5
2292,10371809,2
2293,10238513,6
2294,10326806,2
2295,10424656,6
2296,10410131,19
2297,10255539,5
2298,10408141,10
2299,10315898,18
2300,10367391,4
2301,10406953,4
2302,10410781,2
2303,10322860,9
2304,10370475,10
2305,10284832,6
2306,10394282,9
2307,10410279,16
2308,10351109,2
2309,10274091,22
2310,10405625,19
2311,10432639,24
2312,10325819,1
2313,10406301,5
2314,10101937,4
2315,10146256,30
2316,10221094,18
2317,10411310,25
2318,10434794,2
2319,10370539,4
2320,10383702,4
2321,10461497,5
2322,10141878,19
2323,10381302,5
2324,10254112,24
2325,10327127,2
2326,10401284,8
2327,10102621,15
2328,10271273,16
2329,10455271,4
2330,104831,2
2331,10426242,22
2332,10109082,15
2333,10138700,12
2334,10426451,16
2335,10453912,11
2336,10406240,5
2337,10408704,3
2338,10448333,8
2339,10148430,23
2340,10373494,22
2341,10378278,3
2342,10101916,10
2343,10233170,6
2344,10441477,1
2345,10106925,1
2346,10460260,4
2347,10444280,1
2348,10101918,8
2349,10131117,2
2350,10210497,30
2351,10455272,10
2352,10377345,23
2353,10104331,1
2354,10147487,2
2355,10286237,31
2356,10378545,1
2357,10122071,7
2358,10440555,2
2359,10145865,2
2360,10382281,8
2361,10311127,5
2362,10134711,6
2363,10137767,11
2364,10455480,17
2365,10315610,13
2366,10454952,2
2367,10450155,2
2368,10131114,3
2369,105040,0
2370,10134764,14
2371,10276834,8
2372,10408205,15
2373,10208944,7
2374,10405056,10
2375,10460318,2
2376,10148297,9
2377,10147154,9
2378,10394509,3
2379,10460315,17
2380,10445193,10
2381,10145951,9
2382,10328381,21
2383,10434639,7
2384,10374944,2
2385,10460284,0
2386,10450244,13
2387,10145402,12
2388,10393667,4
2389,10145504,7
2390,10147146,3
2391,10314615,12
2392,10460347,11
2393,10448434,10
2394,10333949,7
2395,10345955,1
2396,10368982,16
2397,10439188,1
2398,10301568,0
2399,10381241,21
2400,10429940,1
2401,10460321,0
2402,10102162,1
2403,10412590,3
2404,10148100,14
2405,10461989,13
2406,10460327,2
2407,10380971,4
2408,10114112,31
2409,10371435,3
2410,10460348,2
2411,10410672,8
2412,10233154,20
2413,10455481,15
2414,10438606,7
2415,10408143,16
2416,10120306,8
2417,10408060,10
2418,10408062,1
2419,10146504,2
2420,10305709,20
2421,10374765,18
2422,10460337,29
2423,10223158,4
2424,10499397,10
2425,10452192,3
2426,10367048,10
2427,10187087,2
2428,10220903,1
2429,10109260,0
2430,10327492,1
2431,10462997,3
2432,10186269,2
2433,10461990,35
2434,10408194,7
2435,10445481,6
2436,10460294,15
2437,10366134,7
2438,10490626,10
2439,10283409,10
2440,10462837,1
2441,10159733,16
2442,10460297,4
2443,10147665,10
2444,10419489,15
2445,10297672,6
2446,10455482,11
2447,10109022,11
2448,10460291,16
2449,10394324,2
2450,10460285,3
2451,10439600,20
2452,10139119,15
2453,10406346,8
2454,10416941,11
2455,10134763,7
2456,10445766,9
2457,10462998,2
2458,10135921,11
2459,10460292,2
2460,10139146,2
2461,10147134,2
2462,10488251,0
2463,10443204,0
2464,10208833,0
2465,10381025,12
2466,10235605,7
2467,10490539,1
2468,10441075,1
2469,10186283,8
2470,10428738,35
2471,10490522,0
2472,10505859,23
2473,10146044,7
2474,10522987,2
2475,10369630,3
2476,10444211,6
2477,10186334,1
2478,10314663,3
2479,10482894,5
2480,10490629,6
2481,10137878,1
2482,10402946,0
2483,10489741,13
2484,10147444,7
2485,10102531,4
2486,10148475,10
2487,10447991,1
2488,10307247,13
2489,10372566,0
2490,10482229,12
2491,10438902,13
2492,10214817,6
2493,10144180,0
2494,105081,7
2495,105113,5
2496,105115,4
2497,104821,8
2498,105016,12
2499,105017,24
2500,105018,14
2501,105019,6
2502,105020,4
2503,104845,23
2504,104846,15
2505,104847,36
2506,10675,10
2507,102017,8
2508,104859,1
2509,104860,5
2510,104872,1
2511,104873,9
2512,104874,12
2513,104773,7
2514,104774,2
2515,104775,14
2516,10123239,7
2517,106721,24
2518,103533,3
2519,103474,5
2520,102088,3
2521,103277,31
2522,104776,17
2523,104789,34
2524,104960,11
2525,105029,19
2526,105030,7
2527,105031,6
2528,105032,2
2529,104896,18
2530,104897,18
2531,104898,6
2532,104917,18
2533,104996,21
2534,104889,13
2535,105799,9
2536,105984,35
2537,105817,7
2538,105818,25
2539,105819,16
2540,102052,4
2541,106026,5
2542,106015,51
2543,106016,20
2544,105784,11
2545,106017,22
2546,106018,7
2547,105779,15
2548,105795,14
2549,105796,8
2550,105802,34
2551,105803,24
2552,102085,13
2553,105872,0
2554,102741,42
2555,105933,28
2556,105934,8
2557,105950,43
2558,105951,16
2559,105864,31
2560,106009,32
2561,106010,25
2562,106011,16
2563,106012,0
2564,106013,20
2565,105128,12
2566,105129,10
2567,105130,42
2568,105131,22
2569,105603,19
2570,105782,31
2571,105783,30
2572,105805,15
2573,105806,16
2574,105825,32
2575,104978,25
2576,105891,17
2577,105892,10
2578,105953,18
2579,105954,17
2580,105970,21
2581,105971,44
2582,105923,7
2583,105903,11
2584,105800,33
2585,105904,18
2586,105960,10
2587,105961,7
2588,105994,20
2589,105737,12
2590,105738,27
2591,105739,25
2592,105740,14
2593,105788,40
2594,105789,30
2595,105828,10
2596,103612,9
2597,105829,13
2598,105846,23
2599,105847,13
2600,105912,20
2601,105973,11
2602,105974,25
2603,105812,32
2604,105813,9
2605,105983,19
2606,105963,23
2607,105964,41
2608,105880,7
2609,105881,37
2610,105882,10
2611,105998,6
2612,106014,12
2613,106000,36
2614,106001,15
2615,106002,29
2616,106003,40
2617,105794,18
2618,105849,55
2619,105850,14
2620,105866,26
2621,105867,55
2622,105932,38
2623,105815,15
2624,105816,9
2625,105835,16
2626,105836,8
2627,105820,23
2628,105884,8
2629,105940,25
2630,105941,17
2631,105942,32
2632,105943,6
2633,106046,21
2634,106020,10
2635,106021,36
2636,101970,17
2637,106022,5
2638,106023,34
2639,105804,11
2640,105869,14
2641,105870,15
2642,105885,16
2643,105886,14
2644,105952,10
2645,105838,40
2646,105839,15
2647,105856,42
2648,105857,20
2649,106032,32
2650,105445,26
2651,105446,28
2652,105552,25
2653,105553,3
2654,105133,31
2655,105134,28
2656,105135,6
2657,105609,29
2658,105610,17
2659,105826,36
2660,103901,23
2661,105827,28
2662,105888,7
2663,105889,22
2664,105905,16
2665,105972,32
2666,105859,12
2667,105860,12
2668,105875,19
2669,105876,28
2670,105962,4
2671,105326,19
2672,105327,33
2673,105985,19
2674,105986,22
2675,105999,4
2676,105743,7
2677,105744,11
2678,105745,19
2679,105746,32
2680,105848,4
2681,105908,21
2682,105909,16
2683,105925,6
2684,105926,20
2685,105814,5
2686,105878,19
2687,105879,12
2688,105895,2
2689,105896,25
2690,105897,15
2691,105883,6
2692,105988,6
2693,105989,33
2694,106004,28
2695,106019,31
2696,105748,29
2697,105749,19
2698,105750,19
2699,105751,31
2700,105868,30
2701,105928,16
2702,105929,23
2703,105945,3
2704,105946,20
2705,105837,9
2706,105899,30
2707,105915,9
2708,105916,21
2709,105917,9
2710,105944,25
2711,105408,6
2712,105409,27
2713,105520,63
2714,105521,20
2715,106056,12
2716,105753,23
2717,105754,20
2718,105755,19
2719,105756,13
2720,105887,31
2721,105948,16
2722,105949,34
2723,105965,29
2724,105966,23
2725,105858,28
2726,105919,37
2727,105935,23
2728,105936,7
2729,105937,6
2730,105554,5
2731,105592,34
2732,105593,15
2733,105594,11
2734,105595,5
2735,105138,0
2736,105139,16
2737,105140,17
2738,104989,53
2739,105141,33
2740,105142,18
2741,105906,1
2742,105907,7
2743,105968,3
2744,105969,35
2745,105807,16
2746,105877,17
2747,105939,11
2748,105955,30
2749,105956,25
2750,105957,20
2751,105987,22
2752,106073,36
2753,105723,29
2754,105724,14
2755,105725,18
2756,105747,23
2757,105765,10
2758,105766,24
2759,105767,9
2760,105768,22
2761,105927,14
2762,105809,42
2763,105810,6
2764,105811,5
2765,105830,19
2766,105898,3
2767,105959,12
2768,105975,12
2769,105976,27
2770,105977,13
2771,106005,21
2772,106006,32
2773,105727,10
2774,105990,54
2775,105991,39
2776,105752,7
2777,105770,39
2778,105771,42
2779,105772,26
2780,105773,4
2781,105947,47
2782,105832,23
2783,105833,7
2784,105834,16
2785,105851,17
2786,105918,3
2787,105979,7
2788,105797,5
2789,105798,5
2790,105522,28
2791,103288,21
2792,106007,39
2793,106008,40
2794,106024,28
2795,106025,4
2796,105757,32
2797,105775,28
2798,105776,18
2799,105777,1
2800,105778,11
2801,105967,29
2802,105853,7
2803,105854,11
2804,105855,14
2805,105871,26
2806,105938,19
2807,105801,23
2808,105861,26
2809,105862,13
2810,105863,4
2811,105123,39
2812,105124,21
2813,105125,3
2814,105126,11
2815,102700,15
2816,105598,16
2817,105184,65
2818,105185,34
2819,105186,31
2820,105187,6
2821,105188,25
2822,105763,19
2823,105764,7
2824,105780,20
2825,105781,13
2826,105808,28
2827,105873,26
2828,101399,12
2829,105874,9
2830,105890,11
2831,105958,3
2832,105865,17
2833,105920,59
2834,105921,16
2835,105922,51
2836,105726,1
2837,105732,48
2838,105733,11
2839,105734,11
2840,105735,13
2841,105769,14
2842,105978,13
2843,105924,54
2844,105980,21
2845,105981,21
2846,105982,11
2847,105852,15
2848,105913,32
2849,105914,3
2850,105930,30
2851,105931,16
2852,105785,19
2853,105786,12
2854,105787,21
2855,105992,4
2856,105993,12
2857,105995,15
2858,105996,27
2859,105997,25
2860,105831,6
2861,105893,14
2862,105894,14
2863,105910,15
2864,105911,19
2865,105774,7
2866,105790,39
2867,105791,25
2868,105792,6
2869,105793,55
2870,104866,13
2871,106101,13
2872,106102,16
2873,106103,9
2874,106104,7
2875,106230,40
2876,106234,13
2877,106235,6
2878,106236,7
2879,106237,8
2880,106308,15
2881,106309,44
2882,106338,19
2883,106339,11
2884,106340,37
2885,106203,5
2886,107588,27
2887,107603,11
2888,107604,36
2889,107870,13
2890,107536,18
2891,107537,17
2892,107538,16
2893,107624,15
2894,107539,7
2895,107554,3
2896,107561,21
2897,107562,11
2898,107563,9
2899,107564,14
2900,106341,12
2901,106342,9
2902,106367,8
2903,106368,17
2904,106238,19
2905,106379,13
2906,106380,6
2907,106381,11
2908,106369,43
2909,106286,13
2910,106434,8
2911,106435,27
2912,106455,10
2913,106456,18
2914,106457,1
2915,106197,10
2916,106198,12
2917,106204,5
2918,106205,17
2919,106206,22
2920,106370,32
2921,106371,23
2922,106387,4
2923,106388,2
2924,106389,16
2925,106288,3
2926,106289,13
2927,106290,4
2928,106348,8
2929,106349,14
2930,106463,33
2931,106479,10
2932,106480,40
2933,106481,6
2934,106482,24
2935,106294,49
2936,106295,4
2937,106311,21
2938,106312,29
2939,106313,30
2940,106302,8
2941,106303,10
2942,106304,30
2943,106305,18
2944,106321,7
2945,105841,37
2946,105842,18
2947,105843,0
2948,105844,9
2949,106449,19
2950,106485,42
2951,106231,19
2952,106232,24
2953,106233,8
2954,106253,20
2955,106322,20
2956,106310,7
2957,103847,23
2958,106377,7
2959,106378,18
2960,106176,12
2961,106177,21
2962,106263,10
2963,106264,30
2964,106265,51
2965,106266,5
2966,106140,33
2967,107871,4
2968,107897,11
2969,107898,25
2970,107899,16
2971,107922,21
2972,107540,15
2973,107541,29
2974,107542,37
2975,107543,51
2976,107565,16
2977,107571,11
2978,107572,27
2979,107573,13
2980,107574,19
2981,104990,25
2982,106258,13
2983,106259,18
2984,106260,12
2985,106261,9
2986,106262,18
2987,106345,1
2988,106287,3
2989,107338,7
2990,107339,17
2991,103887,24
2992,107396,22
2993,107397,30
2994,106444,9
2995,106459,22
2996,106460,16
2997,106461,3
2998,106462,7
2999,106274,25
3000,106275,39
3001,106291,20
3002,106292,5
3003,106293,8
3004,106301,18
3005,106281,37
3006,101194,0
3007,106282,28
3008,106283,12
3009,106284,13
3010,106285,13
3011,106464,32
3012,106465,17
3013,106466,10
3014,106467,25
3015,102722,23
3016,106484,62
3017,106134,22
3018,106135,14
3019,106136,27
3020,106137,45
3021,106138,39
3022,106139,26
3023,106209,7
3024,106210,10
3025,106211,5
3026,106212,7
3027,106213,20
3028,106229,22
3029,106396,23
3030,106199,46
3031,106200,2
3032,106201,17
3033,106202,8
3034,106220,13
3035,106486,15
3036,106487,2
3037,106488,15
3038,106074,15
3039,106075,22
3040,106471,52
3041,106323,10
3042,106324,17
3043,106325,12
3044,106343,37
3045,106344,34
3046,106483,38
3047,106178,37
3048,106179,8
3049,106180,7
3050,106181,15
3051,103174,16
3052,106227,44
3053,102852,15
3054,106141,31
3055,106142,9
3056,106143,7
3057,106144,21
3058,106314,40
3059,107923,22
3060,107924,18
3061,107925,15
3062,107526,66
3063,107527,11
3064,107529,12
3065,107544,18
3066,107545,9
3067,107546,21
3068,107547,0
3069,107548,22
3070,107549,14
3071,106346,27
3072,106347,56
3073,106372,9
3074,106373,21
3075,106374,4
3076,106445,8
3077,106446,100
3078,106447,14
3079,106448,5
3080,106129,24
3081,106130,10
3082,106131,29
3083,106132,48
3084,103022,26
3085,106133,28
3086,106366,30
3087,106382,38
3088,106383,32
3089,106384,19
3090,106385,17
3091,102664,20
3092,106386,30
3093,106375,47
3094,102252,10
3095,106376,10
3096,106392,19
3097,106393,31
3098,106394,8
3099,106395,10
3100,106452,7
3101,106453,12
3102,106454,52
3103,106469,17
3104,106470,42
3105,107912,16
3106,106170,6
3107,106171,58
3108,106172,20
3109,106173,26
3110,106174,24
3111,106175,24
3112,106299,18
3113,106300,25
3114,106316,30
3115,106317,20
3116,106318,5
3117,106221,35
3118,106222,30
3119,106223,48
3120,106306,8
3121,106307,50
3122,106350,19
3123,106472,13
3124,106473,23
3125,106089,21
3126,106090,33
3127,106091,18
3128,106478,15
3129,106107,4
3130,106108,3
3131,106109,6
3132,106110,14
3133,106111,11
3134,106218,11
3135,106228,17
3136,106247,29
3137,106248,18
3138,106249,28
3139,106319,23
3140,106320,42
3141,106315,30
3142,106331,30
3143,106332,16
3144,106333,39
3145,106334,17
3146,107587,13
3147,107530,10
3148,107531,21
3149,107532,21
3150,107533,7
3151,107534,29
3152,107535,22
3153,107550,32
3154,107551,6
3155,107552,33
3156,107553,3
3157,107560,44
3158,106255,20
3159,106256,26
3160,106257,3
3161,106276,8
3162,106277,10
3163,106267,11
3164,106326,25
3165,106327,22
3166,104828,19
3167,106328,5
3168,106329,15
3169,106330,25
3170,106425,22
3171,106426,15
3172,106427,34
3173,106450,2
3174,102266,22
3175,106451,6
3176,106164,13
3177,106165,16
3178,106166,27
3179,106167,16
3180,106168,32
3181,103359,11
3182,106169,22
3183,106278,39
3184,106458,16
3185,106474,12
3186,106475,15
3187,106476,48
3188,106477,7
3189,107892,23
3190,106351,5
3191,106352,29
3192,106239,28
3193,106240,8
3194,106241,16
3195,105840,26
3196,106279,3
3197,106280,21
3198,106296,30
3199,106297,6
3200,106298,25
3201,106207,25
3202,106208,11
3203,106224,24
3204,106225,21
3205,106226,9
3206,106397,31
3207,106398,8
3208,106399,21
3209,106400,9
3210,106401,50
3211,106219,13
3212,102617,16
3213,106390,26
3214,102132,10
3215,106391,23
3216,106214,11
3217,106215,15
3218,106216,33
3219,106217,8
3220,107575,16
3221,1023,12
3222,1024,12
3223,1025,13
3224,10265,35
3225,10266,12
3226,10301,32
3227,107569,22
3228,10302,23
3229,10303,27
3230,10304,17
3231,10305,2
3232,10344,7
3233,10345,0
3234,10346,23
3235,107891,39
3236,10347,52
3237,10348,7
3238,10376,13
3239,10377,3
3240,107865,13
3241,10378,20
3242,10379,19
3243,10416,25
3244,10417,15
3245,107568,14
3246,10418,15
3247,10419,16
3248,10181,1
3249,10182,12
3250,10183,27
3251,10156,16
3252,10185,8
3253,10186,41
3254,10187,26
3255,10188,12
3256,10189,9
3257,10226,14
3258,10227,32
3259,10228,29
3260,107570,6
3261,10229,15
3262,10230,39
3263,10262,46
3264,10558,29
3265,101,16
3266,101366,4
3267,102,3
3268,103,10
3269,104,4
3270,105,7
3271,1077,29
3272,1078,12
3273,107567,12
3274,1079,24
3275,107920,47
3276,1080,45
3277,104666,11
3278,1081,18
3279,10115,14
3280,103698,11
3281,103475,20
3282,103843,13
3283,10116,37
3284,10117,19
3285,10118,10
3286,10152,7
3287,10153,10
3288,10420,34
3289,10459,30
3290,10460,7
3291,10461,6
3292,10462,15
3293,10463,18
3294,10502,22
3295,10503,15
3296,10504,36
3297,10505,48
3298,10506,28
3299,10545,12
3300,10546,12
3301,10547,1
3302,1026,8
3303,10548,18
3304,10549,26
3305,1021,42
3306,1022,6
3307,105127,2
3308,10120694,3
3309,10109092,0
3310,104302,15
3311,10460275,12
3312,10106893,1
3313,104104,9
3314,105265,12
3315,105262,18
3316,10100980,0
3317,10424071,7
3318,10283414,2
3319,10119264,11
3320,106609,10
3321,103509,21
3322,106071,9
3323,10101841,11
3324,10263,20
3325,10264,8
3326,10556,30
3327,10557,23
3328,1015,13
3329,10750,30
3330,10751,4
3331,10276227,27
3332,10752,43
3333,10787,9
3334,10788,8
3335,10789,21
3336,10790,22
3337,10808,12
3338,10108817,0
3339,10809,38
3340,10810,8
3341,10811,3
3342,10812,3
3343,10843,10
3344,10844,16
3345,10845,41
3346,10846,31
3347,10816,26
3348,10817,7
3349,10818,18
3350,105664,14
3351,10848,7
3352,10849,28
3353,10850,16
3354,10851,50
3355,10852,7
3356,10145017,24
3357,10871,15
3358,10973,12
3359,10974,24
3360,10992,27
3361,10993,14
3362,10805,14
3363,10806,32
3364,103276,25
3365,10807,21
3366,10838,3
3367,10839,2
3368,10860,14
3369,10861,8
3370,10862,42
3371,107926,17
3372,10132720,4
3373,10114117,2
3374,10863,8
3375,10204367,12
3376,10147132,44
3377,10132675,4
3378,107869,4
3379,102320,13
3380,10882,14
3381,107973,30
3382,10111080,20
3383,10102046,31
3384,103242,0
3385,10122678,16
3386,103367,32
3387,10883,1
3388,10884,21
3389,107520,8
3390,10885,35
3391,10847,6
3392,101541,22
3393,10134,8
3394,102045,6
3395,10865,28
3396,10866,6
3397,10867,7
3398,10868,25
3399,10869,27
3400,10104324,22
3401,10111506,0
3402,10870,2
3403,10431317,9
3404,10889,13
3405,10210406,23
3406,10890,9
3407,104384,16
3408,10126913,0
3409,10891,0
3410,10892,6
3411,10893,4
3412,10938,38
3413,10939,9
3414,10940,16
3415,105708,1
3416,10941,11
3417,106069,15
3418,10942,15
3419,106826,0
3420,10975,7
3421,106064,18
3422,10119488,14
3423,10995,12
3424,10996,46
3425,10748,12
3426,10107035,19
3427,10102126,22
3428,10135111,36
3429,105345,0
3430,107800,20
3431,10749,19
3432,1085,8
3433,103477,6
3434,10840,27
3435,10841,14
3436,10842,3
3437,10133169,12
3438,10872,10
3439,104621,31
3440,105075,6
3441,103379,15
3442,10814,8
3443,10113823,16
3444,103405,4
3445,10133437,0
3446,102236,1
3447,107601,9
3448,107695,18
3449,10431491,6
3450,10132905,14
3451,10102636,7
3452,105044,33
3453,104229,9
3454,105045,22
3455,107798,14
3456,105046,4
3457,105047,1
3458,10492937,3
3459,104493,8
3460,10121228,4
3461,10132717,32
3462,107741,11
3463,103987,1
3464,103988,34
3465,107633,28
3466,103989,21
3467,103990,4
3468,104394,7
3469,10349562,4
3470,105275,0
3471,10114008,30
3472,103683,20
3473,10108886,0
3474,103865,9
3475,104362,24
3476,103002,6
3477,104363,0
3478,10122669,0
3479,10188,12
3480,107791,31
3481,10102617,13
3482,10133165,10
3483,10130612,2
3484,104321,10
3485,104152,6
3486,10314667,10
3487,103024,4
3488,103105,1
3489,104153,23
3490,10550,1
3491,104154,12
3492,104599,11
3493,105900,25
3494,105901,6
3495,105902,15
3496,10416574,3
3497,105523,25
3498,10102514,5
3499,104230,8
